st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,sin_ra,sin_dec,disp
3.424999952316284,0.5830000042915344,2460541.5,11.187613487243652,3.183000087738037,4924.0,31.86240005493164,838.6090087890625,1499.0,10.307499885559082,482.7630004882813,7266.0,4.059999942779541,2.049999952316284,-0.8722924590110779,0.5876208543777466,F
0.7599999904632568,-8.187999725341797,2460635.0,7.851395130157471,6.835000038146973,22029.0,13.534538888931275,555.0298637390136,1162.51123046875,10.301799774169922,875.0609741210938,5248.47001953125,4.490011930465698,0.9114052087068558,-0.9763920903205872,0.8218099474906921,F
-9.774999618530272,-45.40900039672852,2459437.5,7.502270698547363,2.6050000190734863,1760.0,5.558119773864746,129.86599731445312,940.0,10.20259952545166,216.5169982910156,6229.0,4.309999942779541,1.2699999809265137,-0.9441540837287904,0.5198706388473511,F
-21.31399917602539,18.92300033569336,2460386.25,7.641603946685791,2.6540000438690186,6025.0,27.538000106811523,478.6830139160156,1303.0,10.004899978637695,397.7206497192383,6496.7001953125,4.228000068664551,2.049999952316284,-0.3683623969554901,0.9085544347763062,F
-20.36000061035156,17.31999969482422,2460654.5,5.929409027099609,2.933000087738037,10226.0,10.810099601745604,456.89300537109375,1126.6629638671875,9.947799682617188,112.86799621582033,5095.60009765625,4.376711988449097,1.059999942779541,-0.957585871219635,0.9494932889938354,F
-23.06999969482422,31.142000198364254,2460649.25,11.246461868286133,7.390999794006348,7576.0,17.667699813842773,365.93798828125,1218.0,9.924019813537598,294.8500061035156,6115.7001953125,3.890000104904175,2.009999990463257,-0.9490602016448976,0.911511242389679,F
6.103000164031982,2.194000005722046,2458687.25,8.511199951171875,3.486000061035156,4172.759765625,12.755659198760986,2057.7739135742186,1811.5130981445313,9.886581420898438,347.4519958496094,8156.0,4.349999904632568,1.811641001701355,-0.801453709602356,0.6284012794494629,F
1.2089999914169312,-2.211999893188477,2459441.5,15.733569145202637,3.2880001068115234,2540.0,24.321800231933597,367.5880126953125,1219.0,9.783100128173828,355.8089904785156,6800.0,3.910000085830689,2.2100000381469727,-0.9722610116004944,0.611803412437439,F
2.239000082015991,-0.1129999980330467,2460551.0,3.612771034240722,4.142000198364258,11794.0,19.366199493408203,5011.919921875,2344.0,10.421899795532228,470.87799072265625,8324.0,4.28000020980835,1.7100000381469729,-0.8211488723754883,0.5384920239448547,C
-4.019000053405762,-33.349998474121094,2460360.5,3.67147159576416,2.1489999294281006,4340.0,10.678000450134276,324.114013671875,1182.0,10.422100067138672,248.427001953125,5618.0,4.059999942779541,1.5399999618530271,0.2269800901412964,0.8775864243507385,C
-32.46799850463867,28.14699935913086,2460366.0,0.8352406024932861,1.0429999828338623,2065.0,6.487500190734863,5021.6298828125,2345.0,10.402000427246094,224.44400024414065,6105.0,4.309999942779541,1.2400000095367432,-0.6799715757369995,0.9924442768096924,F
4.13100004196167,4.432000160217285,2458614.5,3.5463831067085265,2.7267749309539795,878.1340942382812,1.7107059955596924,9.52129364013672,448.0162353515625,8.38599967956543,818.8289794921875,3773.0,4.438000202178955,0.577983021736145,-0.5064455270767212,-0.8976636528968811,F
-19.93400001525879,27.399999618530277,2458337.75,14.643190383911133,2.548342704772949,242.7923889160156,3.412480115890503,391.2017517089844,1134.2791748046875,9.31089973449707,237.6999969482422,6516.0,3.9936599731445312,2.0417799949646,0.8892976641654968,-0.8966420292854309,F
-2.3340001106262207,26.13999938964844,2458544.0,14.254562377929688,4.725002765655518,7899.69384765625,10.70482349395752,90.06585693359375,785.7055053710938,11.783499717712402,328.60400390625,5739.0,4.282350063323975,1.0959700345993042,0.8949234485626221,-0.8819606900215149,C
-70.43399810791016,-49.8650016784668,2459308.5,14.175894737243652,3.754382610321045,907.1324462890624,2.623164176940918,53.87950897216797,690.9962158203125,8.652199745178223,64.5978012084961,5723.8701171875,4.438000202178955,0.8641729950904846,-0.1144874542951583,-0.7811179757118225,C
-70.43399810791016,-49.8650016784668,2459311.5,19.59015846252441,4.002861022949219,1182.6678466796875,3.002642869949341,35.003143310546875,620.3638916015625,8.652199745178223,64.5978012084961,5723.8701171875,4.438000202178955,0.8641729950904846,-0.1144874542951583,-0.7811179757118225,C
-70.43399810791016,-49.8650016784668,2459310.75,6.203621864318848,3.0109798908233643,548.9044189453125,2.056747913360596,162.16751098632812,910.145263671875,8.652199745178223,64.5978012084961,5723.8701171875,4.438000202178955,0.8641729950904846,-0.1144874542951583,-0.7811179757118225,C
-70.43399810791016,-49.8650016784668,2458572.0,3.795890092849731,2.4602856636047363,317.5272827148437,1.5531350374221802,312.1807556152344,1072.0654296875,8.652199745178223,64.5978012084961,5723.8701171875,4.438000202178955,0.8641729950904846,-0.1144874542951583,-0.7811179757118225,C
-29.23500061035156,-14.449000358581545,2458685.5,2.264538526535034,3.819370031356812,15019.9423828125,5.193676471710205,34.1873893737793,616.7174682617188,13.799099922180176,104.91200256347656,3443.0,4.8161702156066895,0.4114710092544555,-0.936229944229126,0.4433761537075043,F
-32.207000732421875,-20.400999069213867,2459422.75,3.030071496963501,2.5466670989990234,21794.61328125,12.752988815307615,318.45819091796875,1077.41455078125,11.024800300598145,159.6580047607422,5242.81982421875,4.524040222167969,0.8573690056800842,-0.9610648155212402,0.5966806411743164,C
-0.4550000131130218,6.169000148773193,2459781.75,12.720379829406738,2.401000022888184,1070.0,4.960460186004639,41.10419845581055,705.0,10.276800155639648,243.24899291992188,6212.0,4.176640033721924,1.4800000190734863,-0.958130955696106,0.6359152793884277,C
-0.4550000131130218,6.169000148773193,2458685.5,6.238755226135254,3.617856740951538,373.568115234375,2.9728283882141118,587.1290893554688,1255.4608154296875,10.276800155639648,243.24899291992188,6212.0,4.176640033721924,1.477679967880249,-0.958130955696106,0.6359152793884277,C
